Chromosome,Source,Start,End,Strand,gene_id,gene_name,gene_type,hgnc_id
chr5,HAVANA,157341595,157460100,-,ENSG00000285868.1,ENSG00000285868,protein_coding,
chr5,HAVANA,157341597,157345677,-,ENSG00000172568.5,FNDC9,protein_coding,HGNC:33547
chr5,HAVANA,157395533,157575775,-,ENSG00000135074.16,ADAM19,protein_coding,HGNC:197
chr5,HAVANA,157625678,157671480,-,ENSG00000039600.11,SOX30,protein_coding,HGNC:30635
chr5,HAVANA,157785742,157859145,-,ENSG00000113282.14,CLINT1,protein_coding,HGNC:23186
chr5,HAVANA,158695919,159099916,-,ENSG00000164330.18,EBF1,protein_coding,HGNC:3126
chr5,HAVANA,159157408,159210053,-,ENSG00000145860.13,RNF145,protein_coding,HGNC:20853
chr5,HAVANA,159314779,159330863,-,ENSG00000113302.6,IL12B,protein_coding,HGNC:5970
chr5,HAVANA,160061800,160119450,-,ENSG00000170234.13,PWWP2A,protein_coding,HGNC:29406
chr5,HAVANA,160249082,160345396,-,ENSG00000135083.17,CCNJL,protein_coding,HGNC:25876
chr5,HAVANA,160347753,160370641,-,ENSG00000145861.9,C1QTNF2,protein_coding,HGNC:14325
chr5,HAVANA,160393147,160400054,-,ENSG00000221886.4,FAM200C,protein_coding,HGNC:30804
chr5,HAVANA,160401640,160421711,-,ENSG00000164609.10,SLU7,protein_coding,HGNC:16939
chr5,HAVANA,160563119,160852214,-,ENSG00000118322.14,ATP10B,protein_coding,HGNC:13543
chr5,HAVANA,161288428,161549044,-,ENSG00000145864.14,GABRB2,protein_coding,HGNC:4082
chr5,HAVANA,163446525,163460102,-,ENSG00000170584.11,NUDCD2,protein_coding,HGNC:30535
chr5,HAVANA,168548494,168579368,-,ENSG00000120137.7,PANK3,protein_coding,HGNC:19365
chr5,HAVANA,168661739,169301139,-,ENSG00000184347.16,SLIT3,protein_coding,HGNC:11087
chr5,HAVANA,169861302,169980495,-,ENSG00000204767.4,INSYN2B,protein_coding,HGNC:37271
chr5,HAVANA,170246232,170297815,-,ENSG00000043462.13,LCP2,protein_coding,HGNC:6529
chr5,HAVANA,170374670,170389634,-,ENSG00000145936.9,KCNMB1,protein_coding,HGNC:6285
chr5,HAVANA,171861548,172006873,-,ENSG00000072803.18,FBXW11,protein_coding,HGNC:13607
chr5,HAVANA,172042078,172188224,-,ENSG00000072786.13,STK10,protein_coding,HGNC:11388
chr5,HAVANA,172209645,172283764,-,ENSG00000168246.6,UBTD2,protein_coding,HGNC:24463
chr5,HAVANA,172324999,172454525,-,ENSG00000174705.13,SH3PXD2B,protein_coding,HGNC:29242
chr5,HAVANA,172768095,172771195,-,ENSG00000120129.6,DUSP1,protein_coding,HGNC:3064
chr5,HAVANA,173232108,173235311,-,ENSG00000183072.10,NKX2-5,protein_coding,HGNC:2488
chr5,HAVANA,173314722,173328447,-,ENSG00000113739.11,STC2,protein_coding,HGNC:11374
chr5,HAVANA,173607144,173616659,-,ENSG00000145919.11,BOD1,protein_coding,HGNC:25114
chr5,HAVANA,175440035,175444182,-,ENSG00000184845.4,DRD1,protein_coding,HGNC:3020
chr5,HAVANA,175917872,176034680,-,ENSG00000051596.10,THOC3,protein_coding,HGNC:19072
chr5,HAVANA,176346061,176361807,-,ENSG00000122203.15,KIAA1191,protein_coding,HGNC:29209
chr5,HAVANA,176383945,176388927,-,ENSG00000048162.22,NOP16,protein_coding,HGNC:26934
chr5,HAVANA,176392500,176416539,-,ENSG00000175416.16,CLTB,protein_coding,HGNC:2091
chr5,HAVANA,176526711,176538025,-,ENSG00000146083.12,RNF44,protein_coding,HGNC:19180
chr5,HAVANA,176595801,176610156,-,ENSG00000169258.7,GPRIN1,protein_coding,HGNC:24835
chr5,HAVANA,176620081,176630556,-,ENSG00000074317.11,SNCB,protein_coding,HGNC:11140
chr5,HAVANA,176880868,176899346,-,ENSG00000160883.11,HK3,protein_coding,HGNC:4925
chr5,HAVANA,176905004,177022633,-,ENSG00000087206.17,UIMC1,protein_coding,HGNC:30298
chr5,HAVANA,177301197,177303744,-,ENSG00000169228.14,RAB24,protein_coding,HGNC:9765
chr5,HAVANA,177301460,177312757,-,ENSG00000213347.11,MXD3,protein_coding,HGNC:14008
chr5,HAVANA,177315804,177351840,-,ENSG00000169223.16,LMAN2,protein_coding,HGNC:16986
chr5,HAVANA,177400108,177400661,-,ENSG00000196570.3,PFN3,protein_coding,HGNC:18627
chr5,HAVANA,177402132,177416583,-,ENSG00000131187.11,F12,protein_coding,HGNC:3530
chr5,HAVANA,177456607,177474401,-,ENSG00000113758.14,DBN1,protein_coding,HGNC:2695
chr5,HAVANA,177483393,177497606,-,ENSG00000196923.14,PDLIM7,protein_coding,HGNC:22958
chr5,HAVANA,177501903,177511274,-,ENSG00000146094.16,DOK3,protein_coding,HGNC:24583
chr5,HAVANA,177511576,177516961,-,ENSG00000183258.12,DDX41,protein_coding,HGNC:18674
chr5,HAVANA,177519788,177554586,-,ENSG00000146067.17,FAM193B,protein_coding,HGNC:25524
chr5,HAVANA,177707980,177784435,-,ENSG00000170074.21,FAM153A,protein_coding,HGNC:29940
chr5,HAVANA,177992234,177996242,-,ENSG00000175325.2,PROP1,protein_coding,HGNC:9455
chr5,HAVANA,178149462,178153894,-,ENSG00000145912.10,NHP2,protein_coding,HGNC:14377
chr5,HAVANA,178184504,178187371,-,ENSG00000244234.3,GMCL2,protein_coding,HGNC:19717
chr5,HAVANA,178208470,178232802,-,ENSG00000175309.15,PHYKPL,protein_coding,HGNC:28249
chr5,HAVANA,178237475,178590393,-,ENSG00000050767.18,COL23A1,protein_coding,HGNC:22990
chr5,HAVANA,178602663,178630615,-,ENSG00000113240.14,CLK4,protein_coding,HGNC:13659
chr5,HAVANA,178694571,178697761,-,ENSG00000285891.2,MSANTD5,protein_coding,HGNC:55184
chr5,HAVANA,178694604,178729335,-,ENSG00000285978.1,ENSG00000285978,protein_coding,
chr5,HAVANA,178711511,178730659,-,ENSG00000169131.13,ZNF354A,protein_coding,HGNC:11628
chr5,HAVANA,178977586,178996206,-,ENSG00000113262.16,GRM6,protein_coding,HGNC:4598
chr5,HAVANA,179110852,179345461,-,ENSG00000087116.17,ADAMTS2,protein_coding,HGNC:218
chr5,HAVANA,179614177,179634784,-,ENSG00000169045.19,HNRNPH1,protein_coding,HGNC:5041
chr5,HAVANA,179641543,179658432,-,ENSG00000204661.10,C5orf60,protein_coding,HGNC:27753
chr5,HAVANA,179678559,179681034,-,ENSG00000204659.5,CBY3,protein_coding,HGNC:33278
chr5,HAVANA,179797596,179806952,-,ENSG00000161013.17,MGAT4B,protein_coding,HGNC:7048
chr5,HAVANA,179835132,179862173,-,ENSG00000161010.16,MRNIP,protein_coding,HGNC:30817
chr5,HAVANA,179862065,179907897,-,ENSG00000197226.13,TBC1D9B,protein_coding,HGNC:29097
chr5,HAVANA,179911650,180072113,-,ENSG00000113269.14,RNF130,protein_coding,HGNC:18280
chr5,HAVANA,180100794,180209211,-,ENSG00000146090.16,RASGEF1C,protein_coding,HGNC:27400
chr5,HAVANA,180233142,180292099,-,ENSG00000050748.18,MAPK9,protein_coding,HGNC:6886
chr5,HAVANA,180300697,180353336,-,ENSG00000131459.13,GFPT2,protein_coding,HGNC:4242
chr5,HAVANA,180590104,180591499,-,ENSG00000161055.4,SCGB3A1,protein_coding,HGNC:18384
chr5,HAVANA,180601505,180649624,-,ENSG00000037280.16,FLT4,protein_coding,HGNC:3767
chr5,HAVANA,180739122,180740058,-,ENSG00000174339.3,OR2Y1,protein_coding,HGNC:14837
chr5,HAVANA,180784779,180815652,-,ENSG00000131446.17,MGAT1,protein_coding,HGNC:7044
chr5,HAVANA,180847610,180861285,-,ENSG00000196670.14,ZFP62,protein_coding,HGNC:23241
chr5,HAVANA,181123121,181131169,-,ENSG00000185372.4,OR2V1,protein_coding,HGNC:8280
chr5,HAVANA,181193923,181205293,-,ENSG00000146054.18,TRIM7,protein_coding,HGNC:16278
chr5,HAVANA,181236896,181248096,-,ENSG00000204628.12,RACK1,protein_coding,HGNC:4399
chr5,HAVANA,181254076,181261150,-,ENSG00000183718.6,TRIM52,protein_coding,HGNC:19024
chr6,HAVANA,291629,351355,+,ENSG00000112679.15,DUSP22,protein_coding,HGNC:16077
chr6,HAVANA,391738,411443,+,ENSG00000137265.16,IRF4,protein_coding,HGNC:6119
chr6,HAVANA,1312097,1314758,+,ENSG00000164379.7,FOXQ1,protein_coding,HGNC:20951
chr6,HAVANA,1389575,1395603,+,ENSG00000137273.6,FOXF2,protein_coding,HGNC:3810
chr6,HAVANA,1609914,1613897,+,ENSG00000054598.9,FOXC1,protein_coding,HGNC:3800
chr6,HAVANA,2765392,2786952,+,ENSG00000124535.16,WRNIP1,protein_coding,HGNC:20876
chr6,HAVANA,2987986,3019755,+,ENSG00000124588.22,NQO2,protein_coding,HGNC:7856
chr6,HAVANA,3063823,3115187,+,ENSG00000137275.16,RIPK1,protein_coding,HGNC:10019
chr6,HAVANA,3118373,3153578,+,ENSG00000137274.13,BPHL,protein_coding,HGNC:1094
chr6,HAVANA,3231402,3303373,+,ENSG00000180822.12,PSMG4,protein_coding,HGNC:21108
chr6,HAVANA,3849372,3851320,+,ENSG00000145945.7,FAM50B,protein_coding,HGNC:18789
chr6,HAVANA,4021266,4064983,+,ENSG00000112739.17,PRPF4B,protein_coding,HGNC:17346
chr6,HAVANA,4706158,4955551,+,ENSG00000153046.18,CDYL,protein_coding,HGNC:1811
chr6,HAVANA,5085340,5089487,+,ENSG00000219607.4,PPP1R3G,protein_coding,HGNC:14945
chr6,HAVANA,5261043,5829192,+,ENSG00000145982.13,FARS2,protein_coding,HGNC:21062
chr6,HAVANA,6588107,6654983,+,ENSG00000112799.9,LY86,protein_coding,HGNC:16837
chr6,HAVANA,7107596,7251980,+,ENSG00000124782.21,RREB1,protein_coding,HGNC:10449
chr6,HAVANA,7389792,7418037,+,ENSG00000124784.9,RIOK1,protein_coding,HGNC:18656
chr6,HAVANA,7541325,7586717,+,ENSG00000096696.17,DSP,protein_coding,HGNC:3052
chr6,HAVANA,7590197,7611967,+,ENSG00000168566.13,SNRNP48,protein_coding,HGNC:21368
chr6,HAVANA,7726098,7881728,+,ENSG00000153162.9,BMP6,protein_coding,HGNC:1073
chr6,HAVANA,10492222,10629368,+,ENSG00000111846.20,GCNT2,protein_coding,HGNC:4204
chr6,HAVANA,10694971,10709782,+,ENSG00000111845.5,PAK1IP1,protein_coding,HGNC:20882
chr6,HAVANA,10722914,10731129,+,ENSG00000111843.14,TMEM14C,protein_coding,HGNC:20952
chr6,HAVANA,10747758,10852753,+,ENSG00000137210.14,TMEM14B,protein_coding,HGNC:21384
chr6,HAVANA,10747793,10930423,+,ENSG00000272162.1,ENSG00000272162,protein_coding,
chr6,HAVANA,10886830,10979320,+,ENSG00000153157.14,SYCP2L,protein_coding,HGNC:21537
chr6,HAVANA,11093833,11138733,+,ENSG00000224531.6,SMIM13,protein_coding,HGNC:27356
chr6,HAVANA,11537748,11583524,+,ENSG00000205269.6,TMEM170B,protein_coding,HGNC:34244
chr6,HAVANA,12008761,12164999,+,ENSG00000095951.18,HIVEP1,protein_coding,HGNC:4920
chr6,HAVANA,12290360,12297194,+,ENSG00000078401.7,EDN1,protein_coding,HGNC:3176
chr6,HAVANA,12716311,13290446,+,ENSG00000112137.19,PHACTR1,protein_coding,HGNC:20990
chr6,HAVANA,13574226,13615158,+,ENSG00000124523.17,SIRT5,protein_coding,HGNC:14933
chr6,HAVANA,13615334,13632739,+,ENSG00000225921.7,NOL7,protein_coding,HGNC:21040
chr6,HAVANA,13924445,13980310,+,ENSG00000180537.13,RNF182,protein_coding,HGNC:28522
chr6,HAVANA,14117255,14136918,+,ENSG00000112149.10,CD83,protein_coding,HGNC:1703
chr6,HAVANA,15246068,15522042,+,ENSG00000008083.14,JARID2,protein_coding,HGNC:6196
chr6,HAVANA,16129085,16148248,+,ENSG00000007944.15,MYLIP,protein_coding,HGNC:21155
chr6,HAVANA,16238586,16295549,+,ENSG00000137198.10,GMPR,protein_coding,HGNC:4376
chr6,HAVANA,17102049,17131378,+,ENSG00000230873.9,STMND1,protein_coding,HGNC:44668
chr6,HAVANA,17281360,17293871,+,ENSG00000112183.15,RBM24,protein_coding,HGNC:21539
chr6,HAVANA,17393594,17557780,+,ENSG00000112186.13,CAP2,protein_coding,HGNC:20039
chr6,HAVANA,17600301,17611719,+,ENSG00000137414.7,FAM8A1,protein_coding,HGNC:16372
chr6,HAVANA,18155328,18223854,+,ENSG00000165097.16,KDM1B,protein_coding,HGNC:21577
chr6,HAVANA,18387349,18468870,+,ENSG00000137393.10,RNF144B,protein_coding,HGNC:21578
chr6,HAVANA,19837369,19842197,+,ENSG00000172201.12,ID4,protein_coding,HGNC:5363
chr6,HAVANA,20401878,20493714,+,ENSG00000112242.16,E2F3,protein_coding,HGNC:3115
chr6,HAVANA,20534456,21232404,+,ENSG00000145996.11,CDKAL1,protein_coding,HGNC:21050
chr6,HAVANA,21593750,21598619,+,ENSG00000124766.7,SOX4,protein_coding,HGNC:11200
chr6,HAVANA,22569565,22571666,+,ENSG00000112273.7,HDGFL1,protein_coding,HGNC:21095
chr6,HAVANA,24126185,24154900,+,ENSG00000152954.12,NRSN1,protein_coding,HGNC:17881
chr6,HAVANA,24402907,24426194,+,ENSG00000124532.15,MRS2,protein_coding,HGNC:13785
chr6,HAVANA,24494866,24537207,+,ENSG00000112294.14,ALDH5A1,protein_coding,HGNC:408
chr6,HAVANA,24667034,24705065,+,ENSG00000112304.11,ACOT13,protein_coding,HGNC:20999
chr6,HAVANA,24774930,24786099,+,ENSG00000112312.10,GMNN,protein_coding,HGNC:17493
chr6,HAVANA,25279077,25620530,+,ENSG00000079691.19,CARMIL1,protein_coding,HGNC:21581
chr6,HAVANA,25652200,25701783,+,ENSG00000079689.15,SCGN,protein_coding,HGNC:16941
chr6,HAVANA,25652209,25738044,+,ENSG00000290217.1,ENSG00000290217,protein_coding,
chr6,HAVANA,25726776,25727345,+,ENSG00000146047.7,H2BC1,protein_coding,HGNC:18730
chr6,HAVANA,25754698,25781199,+,ENSG00000146039.11,SLC17A4,protein_coding,HGNC:10932
chr6,HAVANA,25962801,25991231,+,ENSG00000112343.11,TRIM38,protein_coding,HGNC:10059
chr6,HAVANA,26020450,26020958,+,ENSG00000275714.2,H3C1,protein_coding,HGNC:4766
chr6,HAVANA,26021648,26022050,+,ENSG00000278637.2,H4C1,protein_coding,HGNC:4781
chr6,HAVANA,26045383,26045869,+,ENSG00000287080.2,H3C3,protein_coding,HGNC:4768
chr6,HAVANA,26087225,26098343,+,ENSG00000010704.20,HFE,protein_coding,HGNC:4886
chr6,HAVANA,26103932,26104337,+,ENSG00000197061.5,H4C3,protein_coding,HGNC:4787
chr6,HAVANA,26124144,26139116,+,ENSG00000180573.10,H2AC6,protein_coding,HGNC:4733
chr6,HAVANA,26156328,26157115,+,ENSG00000168298.7,H1-4,protein_coding,HGNC:4718
chr6,HAVANA,26158121,26171349,+,ENSG00000158373.9,H2BC5,protein_coding,HGNC:4747
chr6,HAVANA,26172058,26184655,+,ENSG00000274290.3,H2BC6,protein_coding,HGNC:4753
chr6,HAVANA,26199515,26199988,+,ENSG00000277224.3,H2BC7,protein_coding,HGNC:4752
chr6,HAVANA,26204609,26205021,+,ENSG00000276966.3,H4C5,protein_coding,HGNC:4790
chr6,HAVANA,26216920,26217437,+,ENSG00000277075.3,H2AC8,protein_coding,HGNC:4724
chr6,HAVANA,26224198,26227473,+,ENSG00000274750.3,H3C6,protein_coding,HGNC:4769
chr6,HAVANA,26240392,26240793,+,ENSG00000274618.2,H4C6,protein_coding,HGNC:4783
chr6,HAVANA,26251613,26252075,+,ENSG00000275713.3,H2BC9,protein_coding,HGNC:4755
chr6,HAVANA,26272930,26273412,+,ENSG00000278588.2,H2BC10,protein_coding,HGNC:4756
chr6,HAVANA,26365158,26378320,+,ENSG00000186470.14,BTN3A2,protein_coding,HGNC:1139
chr6,HAVANA,26383095,26394874,+,ENSG00000124508.17,BTN2A2,protein_coding,HGNC:1137
chr6,HAVANA,26402236,26415208,+,ENSG00000026950.17,BTN3A1,protein_coding,HGNC:1138
chr6,HAVANA,26440471,26453415,+,ENSG00000111801.16,BTN3A3,protein_coding,HGNC:1140
chr6,HAVANA,26457903,26476621,+,ENSG00000112763.17,BTN2A1,protein_coding,HGNC:1136
chr6,HAVANA,26500302,26510425,+,ENSG00000124557.14,BTN1A1,protein_coding,HGNC:1135
chr6,HAVANA,26538365,26546933,+,ENSG00000182952.5,HMGN4,protein_coding,HGNC:4989
chr6,HAVANA,26596952,26600739,+,ENSG00000146109.5,ABT1,protein_coding,HGNC:17369
chr6,HAVANA,27133042,27133535,+,ENSG00000196787.4,H2AC11,protein_coding,HGNC:4737
chr6,HAVANA,27139281,27139678,+,ENSG00000276180.2,H4C9,protein_coding,HGNC:4793
chr6,HAVANA,27147105,27147562,+,ENSG00000274997.2,H2AC12,protein_coding,HGNC:13671
chr6,HAVANA,27247700,27256624,+,ENSG00000112812.16,PRSS16,protein_coding,HGNC:9480
chr6,HAVANA,27374614,27403908,+,ENSG00000124613.9,ZNF391,protein_coding,HGNC:18779
chr6,HAVANA,27808172,27808667,+,ENSG00000196747.5,H2AC13,protein_coding,HGNC:4725
chr6,HAVANA,27810050,27811300,+,ENSG00000278828.2,H3C10,protein_coding,HGNC:4775
chr6,HAVANA,27815021,27815489,+,ENSG00000273703.2,H2BC14,protein_coding,HGNC:4750
chr6,HAVANA,27824091,27824480,+,ENSG00000197238.5,H4C11,protein_coding,HGNC:4785
chr6,HAVANA,27838544,27855709,+,ENSG00000233822.6,H2BC15,protein_coding,HGNC:4749
chr6,HAVANA,27865316,27865798,+,ENSG00000276903.2,H2AC16,protein_coding,HGNC:4730
chr6,HAVANA,27893424,27893891,+,ENSG00000274641.2,H2BC17,protein_coding,HGNC:4758
chr6,HAVANA,27957240,27958182,+,ENSG00000124657.1,OR2B6,protein_coding,HGNC:8241
chr6,HAVANA,28080567,28089563,+,ENSG00000197279.5,ZNF165,protein_coding,HGNC:12953
chr6,HAVANA,28107688,28130082,+,ENSG00000196812.6,ZSCAN16,protein_coding,HGNC:20813
chr6,HAVANA,28141882,28159460,+,ENSG00000198315.11,ZKSCAN8,protein_coding,HGNC:12983
chr6,HAVANA,28161768,28169594,+,ENSG00000226314.9,ZKSCAN8P1,protein_coding,HGNC:18777
chr6,HAVANA,28224885,28233487,+,ENSG00000137185.13,ZSCAN9,protein_coding,HGNC:12984
chr6,HAVANA,28259296,28260958,+,ENSG00000189134.4,NKAPL,protein_coding,HGNC:21584
chr6,HAVANA,28267057,28278224,+,ENSG00000197062.12,ZSCAN26,protein_coding,HGNC:12978
chr6,HAVANA,28267120,28281580,+,ENSG00000276302.1,ENSG00000276302,protein_coding,
chr6,HAVANA,28281571,28302549,+,ENSG00000137338.6,PGBD1,protein_coding,HGNC:19398
chr6,HAVANA,28349946,28369172,+,ENSG00000189298.14,ZKSCAN3,protein_coding,HGNC:13853
chr6,HAVANA,28525880,28534955,+,ENSG00000224586.7,GPX5,protein_coding,HGNC:4557
chr6,HAVANA,29099489,29102701,+,ENSG00000204702.6,OR2J1,protein_coding,HGNC:8259
chr6,HAVANA,29108057,29114770,+,ENSG00000204701.3,OR2J3,protein_coding,HGNC:8261
chr6,HAVANA,29170906,29175811,+,ENSG00000204700.5,OR2J2,protein_coding,HGNC:8260
chr6,HAVANA,29301700,29313017,+,ENSG00000204695.4,OR14J1,protein_coding,HGNC:13971
chr6,HAVANA,29395630,29398008,+,ENSG00000280236.3,OR12D2,protein_coding,HGNC:8178
chr6,HAVANA,29414927,29418905,+,ENSG00000251608.2,OR12D1,protein_coding,HGNC:8177
chr6,HAVANA,29439305,29440977,+,ENSG00000206474.8,OR10C1,protein_coding,HGNC:8165
chr6,HAVANA,29457154,29464328,+,ENSG00000204688.10,OR2H1,protein_coding,HGNC:8252
chr6,HAVANA,29550406,29557773,+,ENSG00000237988.6,OR2I1P,protein_coding,HGNC:8258
chr6,HAVANA,29585120,29590500,+,ENSG00000204657.4,OR2H2,protein_coding,HGNC:8253
chr6,HAVANA,29657001,29672372,+,ENSG00000204655.12,MOG,protein_coding,HGNC:7197
chr6,HAVANA,29722774,29738528,+,ENSG00000204642.14,HLA-F,protein_coding,HGNC:4963
chr6,HAVANA,29826966,29831125,+,ENSG00000204632.13,HLA-G,protein_coding,HGNC:4964
chr6,HAVANA,29941259,29949572,+,ENSG00000206503.15,HLA-A,protein_coding,HGNC:4931
chr6,HAVANA,30058898,30064909,+,ENSG00000066379.15,POLR1H,protein_coding,HGNC:13182
chr6,HAVANA,30066708,30070333,+,ENSG00000204619.8,PPP1R11,protein_coding,HGNC:9285
chr6,HAVANA,30136123,30148735,+,ENSG00000204614.9,TRIM40,protein_coding,HGNC:18736
chr6,HAVANA,30163205,30172693,+,ENSG00000204610.14,TRIM15,protein_coding,HGNC:16284
chr6,HAVANA,30326478,30343729,+,ENSG00000204599.16,TRIM39,protein_coding,HGNC:10065
chr6,HAVANA,30328906,30346854,+,ENSG00000248167.7,TRIM39-RPP21,protein_coding,HGNC:38845
chr6,HAVANA,30345130,30346884,+,ENSG00000241370.6,RPP21,protein_coding,HGNC:21300
chr6,HAVANA,30489508,30494194,+,ENSG00000204592.9,HLA-E,protein_coding,HGNC:4962
chr6,HAVANA,30557279,30563723,+,ENSG00000204576.12,PRR3,protein_coding,HGNC:21149
chr6,HAVANA,30571392,30597179,+,ENSG00000204574.14,ABCF1,protein_coding,HGNC:70
chr6,HAVANA,30617839,30626395,+,ENSG00000204568.12,MRPS18B,protein_coding,HGNC:14516
chr6,HAVANA,30626841,30646823,+,ENSG00000137343.18,ATAT1,protein_coding,HGNC:21186
chr6,HAVANA,30647038,30653210,+,ENSG00000204564.12,C6orf136,protein_coding,HGNC:21301
chr6,HAVANA,30717434,30725538,+,ENSG00000196230.14,TUBB,protein_coding,HGNC:20778
chr6,HAVANA,30876420,30900156,+,ENSG00000204580.14,DDR1,protein_coding,HGNC:2730
chr6,HAVANA,30908206,30914106,+,ENSG00000213780.11,GTF2H4,protein_coding,HGNC:4658
chr6,HAVANA,30914204,30926459,+,ENSG00000137411.19,VARS2,protein_coding,HGNC:21642
chr6,HAVANA,30934522,30954221,+,ENSG00000168631.14,MUCL3,protein_coding,HGNC:21666
chr6,HAVANA,30983717,30989903,+,ENSG00000204544.5,MUC21,protein_coding,HGNC:21661
chr6,HAVANA,31010473,31035402,+,ENSG00000261272.1,MUC22,protein_coding,HGNC:39755
chr6,HAVANA,31114749,31140092,+,ENSG00000204540.11,PSORS1C1,protein_coding,HGNC:17202
chr6,HAVANA,31158330,31167159,+,ENSG00000137310.13,TCF19,protein_coding,HGNC:11629
chr6,HAVANA,31399783,31415315,+,ENSG00000204520.14,MICA,protein_coding,HGNC:7090
chr6,HAVANA,31494880,31511124,+,ENSG00000204516.10,MICB,protein_coding,HGNC:7091
chr6,HAVANA,31528961,31530232,+,ENSG00000204511.3,MCCD1,protein_coding,HGNC:20668
chr6,HAVANA,31546869,31558829,+,ENSG00000204498.11,NFKBIL1,protein_coding,HGNC:7800
chr6,HAVANA,31572053,31574324,+,ENSG00000226979.9,LTA,protein_coding,HGNC:6709
chr6,HAVANA,31575564,31578336,+,ENSG00000232810.5,TNF,protein_coding,HGNC:11892
chr6,HAVANA,31586123,31588909,+,ENSG00000204482.11,LST1,protein_coding,HGNC:14189
chr6,HAVANA,31615216,31617021,+,ENSG00000204472.13,AIF1,protein_coding,HGNC:352
chr6,HAVANA,31620714,31637771,+,ENSG00000204469.13,PRRC2A,protein_coding,HGNC:13918
chr6,HAVANA,31622773,31622860,+,ENSG00000291302.1,ENSG00000291302,protein_coding,
chr6,HAVANA,31623873,31625499,+,ENSG00000289282.1,ENSG00000289282,protein_coding,
chr6,HAVANA,31652415,31658210,+,ENSG00000204444.11,APOM,protein_coding,HGNC:13916
chr6,HAVANA,31665226,31670343,+,ENSG00000204435.15,CSNK2B,protein_coding,HGNC:2460
chr6,HAVANA,31666101,31673546,+,ENSG00000263020.6,ENSG00000263020,protein_coding,
chr6,HAVANA,31669975,31673776,+,ENSG00000240053.9,LY6G5B,protein_coding,HGNC:13931
chr6,HAVANA,31706865,31710679,+,ENSG00000204424.10,LY6G6F,protein_coding,HGNC:13933
chr6,HAVANA,31706903,31717918,+,ENSG00000250641.1,LY6G6F-LY6G6D,protein_coding,HGNC:38821
chr6,HAVANA,31715347,31717919,+,ENSG00000244355.8,LY6G6D,protein_coding,HGNC:13935
chr6,HAVANA,31718593,31726714,+,ENSG00000204420.10,MPIG6B,protein_coding,HGNC:13937
chr6,HAVANA,31739676,31762676,+,ENSG00000204410.16,MSH5,protein_coding,HGNC:7328
chr6,HAVANA,31740019,31764851,+,ENSG00000255152.8,MSH5-SAPCD1,protein_coding,HGNC:41994
chr6,HAVANA,31762655,31764850,+,ENSG00000228727.10,SAPCD1,protein_coding,HGNC:13938
chr6,HAVANA,31815542,31817946,+,ENSG00000204389.10,HSPA1A,protein_coding,HGNC:5232
chr6,HAVANA,31827737,31830254,+,ENSG00000204388.7,HSPA1B,protein_coding,HGNC:5233
chr6,HAVANA,31897784,31945673,+,ENSG00000166278.16,C2,protein_coding,HGNC:1248
chr6,HAVANA,31927697,31952048,+,ENSG00000244255.5,ENSG00000244255,protein_coding,
chr6,HAVANA,31945649,31952086,+,ENSG00000243649.10,CFB,protein_coding,HGNC:1037
chr6,HAVANA,31959115,31969818,+,ENSG00000204351.13,SKIC2,protein_coding,HGNC:10898
chr6,HAVANA,31971090,31982821,+,ENSG00000204344.16,STK19,protein_coding,HGNC:11398
chr6,HAVANA,31982056,32002681,+,ENSG00000244731.10,C4A,protein_coding,HGNC:1323
chr6,HAVANA,32014794,32035418,+,ENSG00000224389.9,C4B,protein_coding,HGNC:1324
chr6,HAVANA,32038326,32041644,+,ENSG00000231852.9,CYP21A2,protein_coding,HGNC:2600
chr6,HAVANA,32153440,32163678,+,ENSG00000221988.13,PPT2,protein_coding,HGNC:9326
chr6,HAVANA,32153844,32171978,+,ENSG00000258388.7,PPT2-EGFL8,protein_coding,HGNC:48343
chr6,HAVANA,32164594,32168281,+,ENSG00000241404.7,EGFL8,protein_coding,HGNC:13944
chr6,HAVANA,32178404,32180793,+,ENSG00000204308.8,RNF5,protein_coding,HGNC:10068
chr6,HAVANA,32439877,32445046,+,ENSG00000204287.14,HLA-DRA,protein_coding,HGNC:4947
chr6,HAVANA,32628178,32647062,+,ENSG00000196735.13,HLA-DQA1,protein_coding,HGNC:4942
chr6,HAVANA,32741390,32747198,+,ENSG00000237541.4,HLA-DQA2,protein_coding,HGNC:4943
chr6,HAVANA,32844135,32859851,+,ENSG00000240065.8,PSMB9,protein_coding,HGNC:9546
chr6,HAVANA,32968593,32981505,+,ENSG00000204256.14,BRD2,protein_coding,HGNC:1103
